# Deformed profile ogv1c_g0_c0.dat
# Params=[-0.014991029559, -0.046309304873, -0.02656637482, 0.014093945443, 0.022054331595]
6.671312348122179969e+01 2.093794530470691129e+01
6.685972690862119805e+01 2.090074686445570507e+01
6.703533766122720294e+01 2.084017669894068803e+01
6.715188522315500563e+01 2.074332831794711751e+01
6.720410473151430608e+01 2.066050681858352078e+01
6.723154465380119404e+01 2.059075664313971998e+01
6.724593515918580522e+01 2.052913967447881305e+01
6.725162395766480472e+01 2.047540161337709819e+01
6.725191760183129475e+01 2.044299138517536107e+01
6.724552004564469598e+01 2.038451270683963656e+01
6.723107315034989995e+01 2.032818476983565503e+01
6.720556323617189776e+01 2.026784687651463912e+01
6.716726357512729351e+01 2.020601517465338048e+01
6.711700430944219420e+01 2.014804112196755881e+01
6.705390332630679495e+01 2.009638990697217764e+01
6.697737673032300165e+01 2.005569821938334485e+01
6.688616968490239856e+01 2.003273439553983337e+01
6.678283785266499706e+01 2.003137695754808334e+01
6.667268381996190385e+01 2.004342097574048154e+01
6.655682604953069870e+01 2.005926234896393723e+01
6.643378068681789728e+01 2.007571961757160750e+01
6.630239794591419411e+01 2.009260986678992111e+01
6.616193611106290007e+01 2.010991070715570928e+01
6.601143669209460541e+01 2.012759510391891737e+01
6.584917785852199756e+01 2.014571116855220723e+01
6.567425479045670045e+01 2.016416451045234481e+01
6.548510139471029845e+01 2.018290202653621535e+01
6.527948873474710467e+01 2.020187174794775942e+01
6.505517261722930300e+01 2.022097276723016890e+01
6.480971103515629750e+01 2.024006480866096069e+01
6.453942246299649810e+01 2.025896198937986981e+01
6.424058701129459337e+01 2.027738646945172363e+01
6.390821929411559665e+01 2.029497356694864862e+01
6.353620741831520036e+01 2.031117825418831302e+01
6.311691284488340159e+01 2.032522760713844434e+01
6.264059560895599788e+01 2.033608821908435615e+01
6.209454790252460299e+01 2.034222228648559039e+01
6.209454790252460299e+01 2.034222228648559039e+01
6.152519557264670169e+01 2.034183537984445067e+01
6.092965121404650120e+01 2.033459153165586741e+01
6.030737920070019698e+01 2.031988030635956122e+01
5.965801008761970081e+01 2.029732098312856081e+01
5.898109851066470100e+01 2.026640575551517287e+01
5.827631083667780132e+01 2.022661391802131448e+01
5.754340327883389961e+01 2.017752879620672246e+01
5.678223245054370238e+01 2.011869319322073579e+01
5.599275650093510137e+01 2.004966701081374936e+01
5.517512348823809987e+01 1.997004374431205420e+01
5.432944507957729741e+01 1.987942534534434103e+01
5.345600866364029713e+01 1.977745064619878335e+01
5.255524782974460152e+01 1.966377051458512426e+01
5.162773254593420091e+01 1.953809545852080376e+01
5.067479317553979712e+01 1.940027355566810385e+01
4.969833843357260150e+01 1.925024221171756267e+01
4.869889449774129986e+01 1.908781703152754261e+01
4.767713957915039913e+01 1.891279850659973505e+01
4.663390242483050230e+01 1.872506350151713050e+01
4.557015881715229710e+01 1.852448316243161486e+01
4.448702659918919977e+01 1.831099765191311235e+01
4.338575924424049646e+01 1.808456830612411537e+01
4.226773621232980105e+01 1.784519898946459548e+01
4.113445107644459853e+01 1.759293693582444007e+01
3.998758401916970229e+01 1.732787029465196582e+01
3.882880580672060233e+01 1.705010245602405305e+01
3.765983750600290136e+01 1.675975700048795858e+01
3.648597661709389683e+01 1.645789795066890449e+01
3.531233302174219801e+01 1.614566609674194453e+01
3.414042294972900038e+01 1.582331474291918916e+01
3.297253788872900060e+01 1.549131015532936217e+01
3.181103153374469983e+01 1.515015680057337022e+01
3.065822792125059948e+01 1.480036480560553258e+01
2.951620895896270014e+01 1.444237834931788456e+01
2.838723951819070024e+01 1.407669555011381846e+01
2.727332011853599880e+01 1.370376366550577707e+01
2.617644804008979875e+01 1.332419655765185595e+01
2.509868179665319943e+01 1.293878927981359439e+01
2.404185917581170173e+01 1.254838156718325592e+01
2.300759431042940051e+01 1.215386855439301605e+01
2.199758255609690138e+01 1.175627589961465880e+01
2.101294692788950158e+01 1.135652642268917845e+01
2.005482539579680079e+01 1.095567418455988573e+01
1.912437008485679968e+01 1.055484987592991430e+01
1.822204840226660139e+01 1.015497939642577840e+01
1.734865777104259976e+01 9.757174466286041792e+00
1.650434585989160041e+01 9.362330632810548892e+00
1.568937911255309992e+01 8.971440430193599269e+00
1.490411451504090046e+01 8.585628069321023403e+00
1.414831192906279966e+01 8.205730864178960360e+00
1.342183863359369944e+01 7.832637587134442470e+00
1.272448877604860051e+01 7.467174356177846306e+00
1.205569827789349979e+01 7.109925910742811439e+00
1.141537457952519929e+01 6.761663402706381554e+00
1.080332832223479933e+01 6.423076855725696532e+00
1.021906539679049963e+01 6.094637994236283163e+00
9.661834112015510456e+00 5.776576279561044025e+00
9.130894997742910135e+00 5.469133311998134239e+00
8.625478296230630448e+00 5.172495883301388098e+00
8.144774976387669341e+00 4.886745339740594218e+00
