# Deformed profile ogv1c_g0_c0.dat
# Params=[0.002887059582, -0.018004865288, -0.026518095997, 0.012991679241, 0.016733935523]
1.002978063969140049e-01 1.091849993991462764e+00
1.757615225590619945e-01 1.221756119694410891e+00
2.614922748424710064e-01 1.359417800869548110e+00
3.552489417698340146e-01 1.501501101466919064e+00
4.571889877532310242e-01 1.648617445312859253e+00
5.691382609599500153e-01 1.803358214084981093e+00
6.906188274284940087e-01 1.964910331122077469e+00
8.214651878010940100e-01 2.132927527433192694e+00
9.626376812626580293e-01 2.308301674608713494e+00
1.114904916810439905e+00 2.491931348604520480e+00
1.278346115460099908e+00 2.683789841239223151e+00
1.452843288119350040e+00 2.883055504863981877e+00
1.640099938973889948e+00 3.091761887301685885e+00
1.840293698561600078e+00 3.309612484636789365e+00
2.053338666692190007e+00 3.536039927007906147e+00
2.280160437404960216e+00 3.771834889903003418e+00
2.521359412710880044e+00 4.017276264806715069e+00
2.778246488327130059e+00 4.273213522655487040e+00
3.050530461555370110e+00 4.538883875394176926e+00
3.339050022555670072e+00 4.814665690302313727e+00
3.644587369763970131e+00 5.100822068767656425e+00
3.967922253964680124e+00 5.397558533949692539e+00
4.310300986579419735e+00 5.705451247827174832e+00
4.671799126988200435e+00 6.023959700787858473e+00
5.053179188826420365e+00 6.353164683676945756e+00
5.053179188826420365e+00 6.353164683676945756e+00
5.433355926641779909e+00 6.674811608834198218e+00
5.804771584548910290e+00 6.983134062165929024e+00
6.168932695558289936e+00 7.280054614986498862e+00
6.528399553431960101e+00 7.568160524067599759e+00
6.883419992743480265e+00 7.848047132260367320e+00
7.235251146607679651e+00 8.121047062304638686e+00
7.586005167117050085e+00 8.389035245662988416e+00
7.936944672027469672e+00 8.653125596173250500e+00
8.288609331962499382e+00 8.913837216084498749e+00
8.643317377793600542e+00 9.172939743901725507e+00
9.002270495321329946e+00 9.431296572962656555e+00
9.366157889020380267e+00 9.689354960734142708e+00
9.737951629300859224e+00 9.949113077251436010e+00
1.011848276317130058e+01 1.021098447014347776e+01
1.050909668495850013e+01 1.047568732564987037e+01
1.091354913035860008e+01 1.074546115786474410e+01
1.133280481712190024e+01 1.102058470273734159e+01
1.176922535619620014e+01 1.130219805123746823e+01
1.222718309082750032e+01 1.159256311283072804e+01
1.270713399895299922e+01 1.189129935483087763e+01
1.319324570818779918e+01 1.218819495197065983e+01
1.369966089059740000e+01 1.249150871897216319e+01
1.422748169806270013e+01 1.280123483381442639e+01
1.477631335957939918e+01 1.311650643933391081e+01
1.534648263896330000e+01 1.343678342197030773e+01
1.593816849779769917e+01 1.376146398524675440e+01
1.655180215611619943e+01 1.409004927773210625e+01
1.718778772257579845e+01 1.442194455360642458e+01
1.784569159626419932e+01 1.475613456868500251e+01
1.852550599735380032e+01 1.509180313949887164e+01
1.922726817771750163e+01 1.542813277108195891e+01
1.995060149272709893e+01 1.576407916632968842e+01
2.069525000833279904e+01 1.609866129871522844e+01
2.146081612850949938e+01 1.643083071739800616e+01
2.224679666212160001e+01 1.675949177055609240e+01
2.305258052781449862e+01 1.708352550787922297e+01
2.387755882488599823e+01 1.740192530905235913e+01
2.472098380846970045e+01 1.771380841535681938e+01
2.558168135481970040e+01 1.801835549888449606e+01
2.645845416351960111e+01 1.831493428437399729e+01
2.734990902879840036e+01 1.860293114273678228e+01
