# Deformed profile ogv1c_g0_c0.dat
# Params=[0.018903904855, 0.005001100785, -0.019851553186, 0.035368099959, -0.001303403534]
2.005482539579680079e+01 1.068890645825091568e+01
1.912437008485679968e+01 1.030905655725877956e+01
1.822204840226660139e+01 9.929147448587867686e+00
1.734865777104259976e+01 9.550267299668579568e+00
1.650434585989160041e+01 9.173244244300668981e+00
1.568937911255309992e+01 8.799079909414764700e+00
1.490411451504090046e+01 8.428906901817841302e+00
1.414831192906279966e+01 8.063578638739970827e+00
1.342183863359369944e+01 7.704010825202296076e+00
1.272448877604860051e+01 7.351054829144111125e+00
1.205569827789349979e+01 7.005328489923405400e+00
1.141537457952519929e+01 6.667641551312300408e+00
1.080332832223479933e+01 6.338725219182399506e+00
1.021906539679049963e+01 6.019086551547520259e+00
9.661834112015510456e+00 5.708982326184226963e+00
9.130894997742910135e+00 5.408794529811545182e+00
8.625478296230630448e+00 5.118668135807026509e+00
8.144774976387669341e+00 4.838860092339777985e+00
7.687943094028850233e+00 4.569355824033991098e+00
7.254118382845909707e+00 4.310302980032562736e+00
6.842422573989339618e+00 4.061639412856410836e+00
6.451969619331889838e+00 3.823224401331353661e+00
6.081870466519670337e+00 3.594945425136565120e+00
5.731236405106550080e+00 3.376647929124900749e+00
5.399201863838749560e+00 3.168130093858519736e+00
5.084931362061460014e+00 2.969169482030161067e+00
4.787547329777759764e+00 2.779482929796683877e+00
4.506279491254120195e+00 2.598795912850887735e+00
4.240364704888979652e+00 2.426782777518957435e+00
3.988923786085480039e+00 2.263093655746907018e+00
3.751238462741020019e+00 2.107551899420394115e+00
3.526611266693110203e+00 1.959829303701837278e+00
3.314416646653969956e+00 1.819390803305412030e+00
3.113895915808969850e+00 1.686185451736574414e+00
2.924455176319670002e+00 1.559797047292581729e+00
2.745509395632800054e+00 1.439805881882044725e+00
2.576450626892529794e+00 1.326191626330970985e+00
2.409865886738740137e+00 1.213619835887298715e+00
2.239178817612809791e+00 1.098088917138184462e+00
2.064600483235610184e+00 9.792862895679275148e-01
1.886691157409960073e+00 8.578612241494756319e-01
1.705942557336590060e+00 7.340362181161926847e-01
1.522836886096089914e+00 6.081001828720263847e-01
1.337815201324179970e+00 4.803703040550897363e-01
1.151244110773729901e+00 3.510770541843306614e-01
9.633837862197289770e-01 2.204227241294420270e-01
7.739951439923049570e-01 8.836288147112983382e-02
5.812970512269840517e-01 -2.965898411459521808e-02
3.746169810959770197e-01 -8.651484945094645163e-02
1.672642631978109862e-01 -8.417602480280655941e-02
-1.373287011254326062e-02 2.809183482038795157e-02
-9.333446937670941690e-02 2.890828846731848256e-01
-1.100824110305139991e-01 4.964558739129971143e-01
-9.303320483154575715e-02 6.654731104133888575e-01
-3.619604010852890685e-02 8.165010569044784949e-01
3.036778399633624156e-02 9.462164918975930483e-01
